X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-8983174.55202767,3251794.42771267,26661,1222294915,MISS BUNNY'S TLC CHILDCARE,852 JUPITER BLVD NW,PALM BAY,FL,32907,NOT AVAILABLE,(321) 984-0142,CENTER BASED,OPEN,115,BREVARD,12009,USA,28.02237,-80.69723,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8998758.16754382,3326804.57177016,26662,1222293247,"MRS. PAT'S WEE CARE, INC.",10 N HILLTOP DR,TITUSVILLE,FL,32796,NOT AVAILABLE,(321) 267-1620,CENTER BASED,OPEN,45,BREVARD,12009,USA,28.61555,-80.83722,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8992773.63171878,3308978.29578086,26663,1222293248,MUNCHKINLAND CHILD CARE CENTER,3930 FAY BLVD,COCOA,FL,32927,NOT AVAILABLE,(321) 639-3700,CENTER BASED,OPEN,99,BREVARD,12009,USA,28.47488,-80.78346,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980194.52925914,3255207.21232126,26664,1222296843,MUSTARD SEED KIDZ,2975 EBER BLVD,MELBOURNE,FL,32904,NOT AVAILABLE,(321) 733-1733,CENTER BASED,OPEN,339,BREVARD,12009,USA,28.04943,-80.67046,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8987453.67325377,3294117.79203639,26665,1222293268,NEW BEGINNINGS CHILD CARE CENTER LLC,541 PEACHTREE ST,COCOA,FL,32922,NOT AVAILABLE,(321) 338-7500,CENTER BASED,OPEN,28,BREVARD,12009,USA,28.35747,-80.73567,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8992484.73537627,3293087.2677073,26666,1222334062,NEW DESTINY ACADEMY,385 S BURNETT RD,COCOA,FL,32926,NOT AVAILABLE,(321) 877-0822,CENTER BASED,OPEN,71,BREVARD,12009,USA,28.3493232,-80.7808648,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8983907.0342771,3294389.76811983,26667,1222293271,NEW DISCOVERIES LEARNING CENTER LLC,332 TANGERINE AVE,MERRITT ISLAND,FL,32953,NOT AVAILABLE,(321) 452-7300,CENTER BASED,OPEN,114,BREVARD,12009,USA,28.35962,-80.70381,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8992807.02756602,3314001.76402117,26668,1222298522,NEW LIFE CHILDCARE CENTER,6755 S WASHINGTON AVE,TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 267-1787,RELIGIOUS FACILITY,OPEN,171,BREVARD,12009,USA,28.51454,-80.78376,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/10 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8978798.58284459,3243174.21872746,26669,1222293272,"ODYSSEY CHARTER SCHOOL, INC DBA MONTESSORI VILLAGE GREEN",1755 ELDRON BLVD SE,PALM BAY,FL,32909,NOT AVAILABLE,(321) 733-0442,CENTER BASED,OPEN,194,BREVARD,12009,USA,27.95399,-80.65792,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8996285.76165331,3314851.86183919,26670,1222292747,OPTIMA LEARNING SYSTEMS OF FLORIDA DBA CHILDREN'S MONTESSORI ACADEMY,"1300 ARMSTRONG DR, STE 101",TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 264-9900,CENTER BASED,OPEN,165,BREVARD,12009,USA,28.52125,-80.81501,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972632.59624955,3274422.3744471,26671,1222283457,OUR CREATIVE CLASSROOM,801 3RD AVE,SATELLITE BEACH,FL,32937,NOT AVAILABLE,(321) 266-3485,CENTER BASED,OPEN,39,BREVARD,12009,USA,28.20166,-80.60253,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8974037.5706748,3259438.88291827,26672,1222334063,OUR LADY OF LOURDES,1618 OAK ST,MELBOURNE,FL,32901,NOT AVAILABLE,(321) 723-3631,RELIGIOUS FACILITY,OPEN,96,BREVARD,12009,USA,28.0829735,-80.6151511,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8981294.36582818,3252926.88266753,26673,1222283461,PALM BAY CHRISTIAN PRESCHOOL,344 EMERSON DR NW,PALM BAY,FL,32907,NOT AVAILABLE,(321) 724-5503,RELIGIOUS FACILITY,OPEN,152,BREVARD,12009,USA,28.03135,-80.68034,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8977615.25665746,3247428.17205539,26674,1222292648,PALM BAY DAYCARE LLC,3585 JUPITER BLVD SE,PALM BAY,FL,32909,NOT AVAILABLE,(321) 802-4900,CENTER BASED,OPEN,105,BREVARD,12009,USA,27.98774,-80.64729,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8998158.60076641,3322717.13671819,26675,1222293281,PARK AVENUE CHRISTIAN ACADEMY VPK,2600 S PARK AVE,TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 267-1871,RELIGIOUS FACILITY,OPEN,150,BREVARD,12009,USA,28.583312,-80.831834,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8993984.78777861,3317318.8454419,26676,1222293283,PARRISH EARLY CARE AND EDUCATION,5650 S WASHINGTON AVE,TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 264-0855,CENTER BASED,OPEN,102,BREVARD,12009,USA,28.54072,-80.79434,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972418.97414672,3276701.52934212,26677,1222334064,PATRICK AIR FORCE BASE CHILD DEVELOPMENT CENTER,1030 SCHOOL AVE. BLDG 1000,PATRICK AFB,FL,32925,NOT AVAILABLE,(321) 494-7028,CENTER BASED,OPEN,254,BREVARD,12009,USA,28.219702,-80.600611,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980306.98420874,3272072.65316252,26678,1222334065,PINEAPPLE COVE ACADEMY,4601 N WICKHAM RD,MELBOURNE,FL,32935,NOT AVAILABLE,(321) 373-0057,CENTER BASED,OPEN,290,BREVARD,12009,USA,28.1830562,-80.6714702,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980173.37855589,3253858.89587922,26679,1222293371,PINEAPPLE COVE ACADEMY NORTH SHORE,4125 MINTON RD,WEST MELBOURNE,FL,32904,NOT AVAILABLE,(321) 312-4333,CENTER BASED,OPEN,320,BREVARD,12009,USA,28.03874,-80.67027,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980373.86495881,3269697.65727745,26680,1222283465,PLANETKID,3600 N WICKHAM RD UNIT 113,MELBOURNE,FL,32935,NOT AVAILABLE,(321) 259-7529,CENTER BASED,OPEN,60,BREVARD,12009,USA,28.164249,-80.672071,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8984041.73086095,3285976.23892679,26681,1222293374,PRECIOUS COLLECTIONS LLC,4000 RIOMAR DR,ROCKLEDGE,FL,32955,NOT AVAILABLE,(321) 504-4100,CENTER BASED,OPEN,130,BREVARD,12009,USA,28.29309,-80.70502,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8973199.21245769,3253114.79357598,26682,1222292981,PRECIOUS LAMB A.C. INC.,2162 JULIAN AVE NE,PALM BAY,FL,32905,NOT AVAILABLE,(321) 726-8562,HEAD START,OPEN,54,BREVARD,12009,USA,28.03284,-80.60762,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8988403.22851024,3289992.0210309,26683,1222300362,ROCKLEDGE CHRISTIAN DAYCARE,2175 S FISKE BLVD,ROCKLEDGE,FL,32955,NOT AVAILABLE,(321) 632-6966,RELIGIOUS FACILITY,OPEN,100,BREVARD,12009,USA,28.32485,-80.7442,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8985517.82730887,3291426.15828879,26684,1222296835,ROCKLEDGE PRESBYTERIAN SCHOOL,921,ROCKLEDGE,FL,32955,NOT AVAILABLE,(321) 632-3343,RELIGIOUS FACILITY,OPEN,55,BREVARD,12009,USA,28.33619,-80.71828,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8974805.55270984,3244807.57942953,26685,1222296787,ROYAL PALM CHARTER SCHOOL,7145 BABCOCK ST SE,PALM BAY,FL,32909,NOT AVAILABLE,(321) 723-0650,SCHOOL BASED,OPEN,30,BREVARD,12009,USA,27.96695,-80.62205,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972510.14480968,3272049.13755526,26686,1222294124,SATELLITE BEACH UNITED METHODIST PRESCHOOL,450 LEE AVE,SATELLITE BEACH,FL,32937,NOT AVAILABLE,(321) 777-6188,RELIGIOUS FACILITY,OPEN,104,BREVARD,12009,USA,28.18287,-80.60143,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8996021.37786267,3324342.17244788,26687,1222296847,SHINING STARS LEARNING CENTER,835 SYCAMORE ST,TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 607-6881,CENTER BASED,OPEN,144,BREVARD,12009,USA,28.59613,-80.812635,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8987472.5975672,3290817.83270299,26688,1222296844,SING AND PLAY LEARNING ACADEMY,"566 BARTON BLVD, STE 4",ROCKLEDGE,FL,32955,NOT AVAILABLE,(321) 458-0166,CENTER BASED,OPEN,14,BREVARD,12009,USA,28.33138,-80.73584,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972805.14146028,3253167.76222158,26689,1222296855,"SPACE COAST MONTESSORI, INC.",1450 TROUTMAN BLVD NE,PALM BAY,FL,32905,NOT AVAILABLE,(321) 723-4218,CENTER BASED,OPEN,74,BREVARD,12009,USA,28.03326,-80.60408,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8997366.29542265,3321134.76186333,26690,1222334066,"SPACE COAST STEP BY STEP EARLY LEARNING CENTER, LLC",1923 KNOX MCRAE DR,TITUSVILLE,FL,32780,NOT AVAILABLE,(321) 269-7455,CENTER BASED,OPEN,323,BREVARD,12009,USA,28.570829,-80.8247166,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8997229.75093523,3327308.01223079,26691,1222293439,"SPACECOAST EARLY LEARNING CENTER, INC.",444 N DIXIE AVE,TITUSVILLE,FL,32796,NOT AVAILABLE,(321) 383-8735,CENTER BASED,OPEN,49,BREVARD,12009,USA,28.61952,-80.82349,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980493.97868937,3274560.05772596,26692,1222296856,SUNSHINE LEARNING OF MELBOURNE LLC,5650 N WICKHAM RD,MELBOURNE,FL,32940,NOT AVAILABLE,(321) 255-3847,CENTER BASED,OPEN,45,BREVARD,12009,USA,28.20275,-80.67315,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8983458.4167292,3253080.74241297,26693,1222293233,"THE LEARNING TREE ACADEMY OF PALM BAY, INC.",207 EMERSON DR NW,PALM BAY,FL,32907,NOT AVAILABLE,(321) 951-3868,CENTER BASED,OPEN,133,BREVARD,12009,USA,28.03257,-80.69978,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8976947.3397127,3264437.13183152,26694,1222293455,THE MELBOURNE PRESCHOOL,1308 SARNO RD,MELBOURNE,FL,32935,NOT AVAILABLE,(321) 255-7888,CENTER BASED,OPEN,106,BREVARD,12009,USA,28.12258,-80.64129,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8984084.25490644,3297628.73104305,26695,1222334067,TICK TOCK KIDS ACADEMY LLC,265 CROCKETT BLVD NUMBER 269,MERRITT ISLAND,FL,32953,NOT AVAILABLE,(321) 208-7094,HEAD START,OPEN,75,BREVARD,12009,USA,28.385221,-80.705402,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8982258.50393794,3261933.26517434,26696,1222334068,TOP CAT ACADEMY,"305 EAST DR, STE J",MELBOURNE,FL,32904,NOT AVAILABLE,(321) 394-5970,CENTER BASED,OPEN,8,BREVARD,12009,USA,28.102741,-80.689001,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8986359.51397876,3278179.61085914,26697,1222334069,TORAH ACADEMY BREVARD JEWISH COMMUNITY SCHOOL,7350 LAKE ANDREW DR,MELBOURNE,FL,32940,NOT AVAILABLE,(321) 777-2770,RELIGIOUS FACILITY,OPEN,6,BREVARD,12009,USA,28.231401,-80.725841,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8979000.18244242,3266113.57670117,26698,1222334070,TREEHOUSE LEARNING ACADEMY LLC,2330 AURORA RD,MELBOURNE,FL,32935,NOT AVAILABLE,(321) 313-1619,CENTER BASED,OPEN,96,BREVARD,12009,USA,28.135861,-80.659731,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8988120.47700362,3292028.187436,26699,1222294162,TRINITY LUTHERAN SCHOOL,1330 S FISKE BLVD,ROCKLEDGE,FL,32955,NOT AVAILABLE,(321) 636-5431,RELIGIOUS FACILITY,OPEN,126,BREVARD,12009,USA,28.34095,-80.74166,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8988251.83400276,3282386.31497216,26700,1222293496,VIERA CHILDREN'S ACADEMY,3395,VIERA,FL,32940,NOT AVAILABLE,(321) 433-2330,SCHOOL BASED,OPEN,290,BREVARD,12009,USA,28.26469,-80.74284,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/06 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8980381.76864265,3271665.72021882,26701,1222334071,WADE CHRISTIAN ACADEMY PANTHER CUBBIES PRESCHOOL,4300 N WICKHAM RD,MELBOURNE,FL,32935,NOT AVAILABLE,(321) 259-6788,RELIGIOUS FACILITY,OPEN,37,BREVARD,12009,USA,28.179834,-80.672142,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972718.31225747,3270604.43333698,26702,1222296857,WEEKDAY PRESCHOOL AT KINGDOM GATE WORSHIP CENTER,535 CASSIA BLVD,SATELLITE BEACH,FL,32937,NOT AVAILABLE,(321) 777-4658,RELIGIOUS FACILITY,OPEN,50,BREVARD,12009,USA,28.17143,-80.6033,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8972794.0095112,3253102.18202416,26703,1222296858,"WELLINGTON ACADEMY, LLC",1436 TROUTMAN BLVD NE,PALM BAY,FL,32905,NOT AVAILABLE,(321) 727-3167,CENTER BASED,OPEN,175,BREVARD,12009,USA,28.03274,-80.60398,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/12 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928959.95626052,2998492.64752666,26704,1222334072,A CHANGE IN THE GAME,6150 PEMBROKE RD,MIRAMAR,FL,33023,NOT AVAILABLE,(954) 901-4492,HEAD START,OPEN,140,BROWARD,12011,USA,25.99525,-80.210212,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8944754.85617019,3012465.8457024,26705,0054433326,A CHILDREN'S CAROUSEL,1051 SHOTGUN RD,SUNRISE,FL,33326,NOT AVAILABLE,(954) 424-1898,CENTER BASED,OPEN,230,BROWARD,12011,USA,26.10802,-80.3521,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2011/11/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928016.85753452,3011098.53770444,26706,0054533317,A FAMILY CHILD CARE,4000 SW 19TH ST,FT LAUDERDALE,FL,33317,NOT AVAILABLE,(954) 583-2500,CENTER BASED,OPEN,112,BROWARD,12011,USA,26.09699,-80.20174,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/22 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8918762.86826487,3033404.39575013,26707,0054633064,A KIDS WORLD ACADEMY,3750 NE 3RD AVE,POMPANO BEACH,FL,33064,NOT AVAILABLE,(954) 946-4190,CENTER BASED,OPEN,127,BROWARD,12011,USA,26.2768,-80.11861,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/22 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8932486.33508987,3014742.08602093,26708,0086733317,A WORLD OF DISCOVERY,7025 NW 4TH ST,PLANTATION,FL,33317,NOT AVAILABLE,(954) 584-7820,CENTER BASED,OPEN,178,BROWARD,12011,USA,26.12638,-80.24189,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2011/12/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8948695.56614428,3000302.19794485,26709,0054733029,A WORLD OF KNOWLEDGE PRESCHOOL AND LEARNING CENTER,750 NW 180TH TER,PEMBROKE PINES,FL,33029,NOT AVAILABLE,(954) 430-7707,CENTER BASED,OPEN,153,BROWARD,12011,USA,26.00986,-80.3875,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2011/12/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8935228.1341481,3002015.34737118,26710,0054833024,"A.B.C. DAY CARE AND LEARNING CENTER, INC.",9091 TAFT ST,PEMBROKE PINES,FL,33024,NOT AVAILABLE,(954) 704-8401,CENTER BASED,OPEN,56,BROWARD,12011,USA,26.02369,-80.26652,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2011/12/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8927952.29222986,3012692.70982157,26711,1222284869,AA ACADEMY LEARNING CENTER,920 S STATE ROAD 7,PLANTATION,FL,33317,NOT AVAILABLE,(954) 321-6005,HEAD START,OPEN,65,BROWARD,12011,USA,26.10985,-80.20116,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/13 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928729.30227559,2999116.86125661,26712,0054933023,ABC ACADEMY,6020 FUNSTON ST,HOLLYWOOD,FL,33023,NOT AVAILABLE,(954) 966-9800,CENTER BASED,OPEN,80,BROWARD,12011,USA,26.00029,-80.20814,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/22 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8935207.92966053,3002003.61600869,26713,1222334073,ABC DAYCARE AND LEARNING CENTER,9063 TAFT ST,PEMBROKE PINES,FL,33024,NOT AVAILABLE,(954) 704-8401,CENTER BASED,OPEN,60,BROWARD,12011,USA,26.0235953,-80.2663385,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
